PRODUCT_GENDER,STYLE_NUMBER,PRODUCT_URL,PRODUCT_NAME_C,PRODUCT_NAME_CLEAN,PRODUCT_COLOR,PRODUCT_WIDTH,ORDERS,PRODUCT_URL_NARROW,PRODUCT_URL_STANDARD,PRODUCT_URL_WIDE,PRODUCT_URL_EXTRAWIDE
Male,1011A138,https://www.asics.com/us/en-us/frequent-trail-4e/p/ANA_1011A138-001.html,Frequent Trail (4E),FREQUENT TRAIL,,Extra Wide,43,,https://www.asics.com/us/en-us/frequent-trail/p/ANA_1011A034-001.html,,https://www.asics.com/us/en-us/frequent-trail-4e/p/ANA_1011A138-001.html
Male,1011B396,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011B396-020.html,GEL-VENTURE 8,GEL-VENTURE 8,METROPOLIS/BLACK,Standard,42,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011B396-020.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011B395-020.html
Male,1011B039,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-003.html,GEL-CONTEND 7 (4E),GEL-CONTEND 7,,Extra Wide,42,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-001.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html
Male,1011B181,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-004.html,TRAIL SCOUT 2,TRAIL SCOUT 2,,Standard,42,,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-400.html,,https://www.asics.com/us/en-us/trail-scout-2-4e/p/ANA_1011B182-400.html
Female,1012B264,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B264-020.html,GT-2000 10,GT-2000 10,,Standard,42,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Female,1012A983,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A983-021.html,GEL-VENTURE 7,GEL-VENTURE 7,GRAPHITE GREY/BLACK,Standard,42,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A983-021.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012B041-021.html,
Female,1012B264,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B264-020.html,GT-2000 10,GT-2000 10,,Standard,42,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Male,1011B338,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-409.html,GEL-EXCITE 9,GEL-EXCITE 9,,Standard,42,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1011B338-001.html,,https://www.asics.com/us/en-us/gel-excite-9-4e/p/ANA_1011B337-401.html
Male,1011B181,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-502.html,TRAIL SCOUT 2,TRAIL SCOUT 2,,Standard,42,,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-400.html,,https://www.asics.com/us/en-us/trail-scout-2-4e/p/ANA_1011B182-400.html
Female,1012A708,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-028.html,GEL-VENTURE 8,GEL-VENTURE 8,,Standard,42,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-002.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-002.html,
Female,1012A908,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-001.html,JOLT 3,JOLT 3,BLACK/LILAC OPAL,Standard,42,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-001.html,https://www.asics.com/us/en-us/jolt-3-d/p/ANA_1012A909-001.html,
Male,1011B016,https://www.asics.com/us/en-us/glideride-2/p/ANA_1011B016-010.html,GLIDERIDE 2,GLIDERIDE 2,BLACK/BLACK,Standard,42,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1011B016-010.html,https://www.asics.com/us/en-us/glideride-2-2e/p/ANA_1011B237-608.html,
Male,1011B017,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-402.html,EVORIDE 2,EVORIDE 2,MONACO BLUE/BRIGHT LIME,Standard,41,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-402.html,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-400.html,
Female,1012A706,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-004.html,GEL-VENTURE 8 (D),GEL-VENTURE 8,,Wide,41,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-002.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-002.html,
Male,1011A767,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-023.html,GEL-KAYANO 27,GEL-KAYANO 27,CARRIER GREY/FRENCH BLUE,Standard,41,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1011A767-023.html,https://www.asics.com/us/en-us/gel-kayano-27-2e/p/ANA_1011A835-001.html,https://www.asics.com/us/en-us/gel-kayano-27-4e/p/ANA_1011A833-001.html
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-007.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,,Extra Wide,41,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-100.html,GT-2000 9,GT-2000 9,,Standard,41,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-2e/p/ANA_1012A862-002.html,
Female,1012A859,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-100.html,GT-2000 9,GT-2000 9,,Standard,41,https://www.asics.com/us/en-us/gt-2000-9-2a/p/ANA_1012A863-400.html,https://www.asics.com/us/en-us/gt-2000-9/p/ANA_1012A859-023.html,https://www.asics.com/us/en-us/gt-2000-9-d/p/ANA_1012A861-400.html,
Male,1011B186,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-023.html,GT-2000 10 (2E),GT-2000 10,CARRIER GREY/WHITE,Wide,40,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B185-023.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-023.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-007.html,GEL-VENTURE 8,GEL-VENTURE 8,,Standard,40,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Female,1012B197,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B197-601.html,GT-1000 11,GT-1000 11,,Standard,40,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B282-001.html,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-020.html,
Female,1012A879,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,GT-1000 10 (D),GT-1000 10,,Wide,40,,https://www.asics.com/us/en-us/gt-1000-10/p/ANA_1012A878-006.html,https://www.asics.com/us/en-us/gt-1000-10-d/p/ANA_1012A879-408.html,
Male,1011B238,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-004.html,EVORIDE 2 (2E),EVORIDE 2,,Wide,40,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-402.html,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-400.html,
Male,1131A023,https://www.asics.com/us/en-us/gel-odyssey/p/ANA_1131A023-001.html,GEL-ODYSSEY,GEL-ODYSSEY,,Standard,40,,https://www.asics.com/us/en-us/gel-odyssey/p/ANA_1131A023-001.html,https://www.asics.com/us/en-us/gel-odyssey-2e/p/ANA_1131A057-001.html,
Male,1011B039,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-960.html,GEL-CONTEND 7 (4E),GEL-CONTEND 7,GLACIER GREY/THUNDER BLUE,Extra Wide,40,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-960.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B039-960.html
Female,1012B044,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-001.html,GT-2000 10 (D),GT-2000 10,,Wide,40,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Male,1011B159,https://www.asics.com/us/en-us/glideride-2/p/ANA_1011B159-101.html,GLIDERIDE 2,GLIDERIDE 2,CREAM/PUTTY,Standard,40,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1011B159-101.html,https://www.asics.com/us/en-us/glideride-2-2e/p/ANA_1011B237-608.html,
Female,1012B044,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-001.html,GT-2000 10 (D),GT-2000 10,,Wide,40,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Male,1011B390,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B390-020.html,JOLT 3,JOLT 3,,Standard,39,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Male,1011A657,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1011A657-401.html,GEL-Excite 7,GEL-EXCITE 7,PEACOAT/CLASSIC RED,Standard,39,,https://www.asics.com/us/en-us/gel-excite-7/p/ANA_1011A657-401.html,,https://www.asics.com/us/en-us/gel-excite-7-4e/p/ANA_1011A656-001.html
Female,1042A072,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-107.html,GEL-Resolution 8,GEL-RESOLUTION 8,,Standard,39,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-101.html,https://www.asics.com/us/en-us/gel-resolution-8-d/p/ANA_1042A097-406.html,
Female,1012A890,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-408.html,GLIDERIDE 2,GLIDERIDE 2,,Standard,39,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-408.html,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,
Female,1012B044,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-020.html,GT-2000 10 (D),GT-2000 10,,Wide,39,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-002.html,
Female,1012B044,https://www.asics.com/us/en-us/gt-2000-10-d/p/ANA_1012B044-020.html,GT-2000 10 (D),GT-2000 10,,Wide,39,https://www.asics.com/us/en-us/gt-2000-10-2a/p/ANA_1012B042-020.html,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1012B045-700.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1012B043-402.html,
Female,1012B254,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012B254-001.html,GEL-VENTURE 8 (D),GEL-VENTURE 8,,Wide,39,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-002.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-002.html,
Female,1012B230,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012B230-001.html,GEL-VENTURE 8,GEL-VENTURE 8,BLACK/BLACK,Standard,38,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012B230-001.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-001.html,
Female,1012A649,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-404.html,GEL-KAYANO 27,GEL-KAYANO 27,,Standard,38,,https://www.asics.com/us/en-us/gel-kayano-27/p/ANA_1012A649-020.html,https://www.asics.com/us/en-us/gel-kayano-27-d/p/ANA_1012A713-020.html,
Male,1041A079,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1041A079-601.html,GEL-Resolution 8,GEL-RESOLUTION 8,ELECTRIC RED/WHITE,Standard,38,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1041A079-601.html,https://www.asics.com/us/en-us/gel-resolution-8-2e/p/ANA_1041A113-404.html,
Male,1011A826,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-406.html,GEL-VENTURE 8 (4E),GEL-VENTURE 8,,Extra Wide,38,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Male,1011B334,https://www.asics.com/us/en-us/versablast-2/p/ANA_1011B334-002.html,VERSABLAST 2,VERSABLAST 2,,Standard,38,,https://www.asics.com/us/en-us/versablast-2/p/ANA_1011B334-002.html,https://www.asics.com/us/en-us/versablast-2-2e/p/ANA_1011B462-400.html,
Female,1012B197,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B197-021.html,GT-1000 11,GT-1000 11,,Standard,38,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B282-001.html,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-020.html,
Male,1011A138,https://www.asics.com/us/en-us/frequent-trail-4e/p/ANA_1011A138-001.html,Frequent Trail (4E),FREQUENT TRAIL,BLACK/CARBON,Extra Wide,38,,https://www.asics.com/us/en-us/frequent-trail/p/ANA_1011A034-001.html,,https://www.asics.com/us/en-us/frequent-trail-4e/p/ANA_1011A138-001.html
Female,1012A890,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-400.html,GLIDERIDE 2,GLIDERIDE 2,FRENCH BLUE/DIGITAL AQUA,Standard,38,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-400.html,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,
Male,1011B034,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-010.html,JOLT 3,JOLT 3,,Standard,38,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Male,1011A167,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-407.html,Jolt 2,JOLT 2,,Standard,38,,https://www.asics.com/us/en-us/jolt-2/p/ANA_1011A167-407.html,,https://www.asics.com/us/en-us/jolt-2-4e/p/ANA_1011A206-003.html
Female,1012A916,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012A916-702.html,GEL-EXCITE 8,GEL-EXCITE 8,,Standard,37,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1012B085-101.html,https://www.asics.com/us/en-us/gel-excite-8-d/p/ANA_1012A915-002.html,
Female,1012A706,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-028.html,GEL-VENTURE 8 (D),GEL-VENTURE 8,,Wide,37,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-002.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-002.html,
Male,1011B041,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-005.html,JOLT 3 (4E),JOLT 3,,Extra Wide,37,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1011B034-002.html,https://www.asics.com/us/en-us/jolt-3-2e/p/ANA_1011B389-020.html,https://www.asics.com/us/en-us/jolt-3-4e/p/ANA_1011B041-002.html
Female,1042A072,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-101.html,GEL-Resolution 8,GEL-RESOLUTION 8,,Standard,37,,https://www.asics.com/us/en-us/gel-resolution-8/p/ANA_1042A072-101.html,https://www.asics.com/us/en-us/gel-resolution-8-d/p/ANA_1042A097-406.html,
Female,1012A888,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-418.html,GEL-CUMULUS 23,GEL-CUMULUS 23,,Standard,37,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1012A888-020.html,https://www.asics.com/us/en-us/gel-cumulus-23-d/p/ANA_1012A889-003.html,
Male,1011B037,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html,GEL-EXCITE 8 (4E),GEL-EXCITE 8,,Extra Wide,37,,https://www.asics.com/us/en-us/gel-excite-8/p/ANA_1011B036-023.html,,https://www.asics.com/us/en-us/gel-excite-8-4e/p/ANA_1011B037-023.html
Male,1131A057,https://www.asics.com/us/en-us/gel-odyssey-2e/p/ANA_1131A057-001.html,GEL-ODYSSEY (2E),GEL-ODYSSEY,BLACK/BLACK,Wide,37,,https://www.asics.com/us/en-us/gel-odyssey/p/ANA_1131A023-001.html,https://www.asics.com/us/en-us/gel-odyssey-2e/p/ANA_1131A057-001.html,
Female,1012B087,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,GLIDERIDE 2 (D),GLIDERIDE 2,,Wide,37,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-408.html,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,
Male,1011B398,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,NOVABLAST 2 (2E),NOVABLAST 2,BLACK/PURE SILVER,Wide,37,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B192-001.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
Female,1012B035,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-700.html,GEL-PULSE 13,GEL-PULSE 13,,Standard,37,,https://www.asics.com/us/en-us/gel-pulse-13/p/ANA_1012B035-100.html,https://www.asics.com/us/en-us/gel-pulse-13-d/p/ANA_1012B037-001.html,
Female,1012A891,https://www.asics.com/us/en-us/evoride-2/p/ANA_1012A891-400.html,EVORIDE 2,EVORIDE 2,FRENCH BLUE/DIGITAL GRAPE,Standard,37,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1012A891-400.html,https://www.asics.com/us/en-us/evoride-2-d/p/ANA_1012B088-001.html,
Male,1011B012,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-406.html,GEL-CUMULUS 23,GEL-CUMULUS 23,MONACO BLUE/FRENCH BLUE,Standard,37,,https://www.asics.com/us/en-us/gel-cumulus-23/p/ANA_1011B012-406.html,https://www.asics.com/us/en-us/gel-cumulus-23-2e/p/ANA_1011B014-003.html,https://www.asics.com/us/en-us/gel-cumulus-23-4e/p/ANA_1011B011-001.html
Male,1011B452,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B452-001.html,GT-1000 11,GT-1000 11,,Standard,36,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-002.html,https://www.asics.com/us/en-us/gt-1000-11-2e/p/ANA_1011B355-400.html,https://www.asics.com/us/en-us/gt-1000-11-4e/p/ANA_1011B356-002.html
Female,1012A890,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-002.html,GLIDERIDE 2,GLIDERIDE 2,,Standard,36,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-408.html,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,
Male,1011B017,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-400.html,EVORIDE 2,EVORIDE 2,MAKO BLUE/PIEDMONT GREY,Standard,36,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-400.html,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-400.html,
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-005.html,GEL-VENTURE 8,GEL-VENTURE 8,,Standard,36,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Male,1081A030,https://www.asics.com/us/en-us/snapdown-3/p/ANA_1081A030-021.html,SNAPDOWN 3,SNAPDOWN 3,SHEET ROCK/WHITE,Standard,36,,https://www.asics.com/us/en-us/snapdown-3/p/ANA_1081A030-021.html,https://www.asics.com/us/en-us/snapdown-3-2e/p/ANA_1081A031-002.html,
Female,1012A682,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A682-020.html,GEL-VENTURE 7 (D),GEL-VENTURE 7,GRAPHITE GREY/PERFORMANCE BLACK,Wide,36,,https://www.asics.com/us/en-us/gel-venture-7/p/ANA_1012A652-020.html,https://www.asics.com/us/en-us/gel-venture-7-d/p/ANA_1012A682-020.html,
Female,1012B183,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,GEL-EXCITE 9 (D),GEL-EXCITE 9,,Wide,36,,https://www.asics.com/us/en-us/gel-excite-9/p/ANA_1012B281-100.html,https://www.asics.com/us/en-us/gel-excite-9-d/p/ANA_1012B183-400.html,
Male,1011B238,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-001.html,EVORIDE 2 (2E),EVORIDE 2,,Wide,36,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1011B017-402.html,https://www.asics.com/us/en-us/evoride-2-2e/p/ANA_1011B238-400.html,
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-026.html,GEL-VENTURE 8,GEL-VENTURE 8,,Standard,36,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Female,1012A708,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-023.html,GEL-VENTURE 8,GEL-VENTURE 8,CARRIER GREY/RED BRICK,Standard,36,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1012A708-023.html,https://www.asics.com/us/en-us/gel-venture-8-d/p/ANA_1012A706-023.html,
Male,1011A824,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-407.html,GEL-VENTURE 8,GEL-VENTURE 8,,Standard,36,,https://www.asics.com/us/en-us/gel-venture-8/p/ANA_1011A824-028.html,,https://www.asics.com/us/en-us/gel-venture-8-4e/p/ANA_1011A826-401.html
Female,1012A908,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-400.html,JOLT 3,JOLT 3,,Standard,36,,https://www.asics.com/us/en-us/jolt-3/p/ANA_1012A908-002.html,https://www.asics.com/us/en-us/jolt-3-d/p/ANA_1012A909-002.html,
Female,1012B196,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-001.html,GT-1000 11 (D),GT-1000 11,BLACK/WHITE,Wide,35,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1012B197-001.html,https://www.asics.com/us/en-us/gt-1000-11-d/p/ANA_1012B196-001.html,
Female,1012A911,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-705.html,GEL-CONTEND 7,GEL-CONTEND 7,,Standard,35,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1012A911-001.html,https://www.asics.com/us/en-us/gel-contend-7-d/p/ANA_1012A910-022.html,
Male,1011A770,https://www.asics.com/us/en-us/gt-1000-9/p/ANA_1011A770-401.html,GT-1000 9,GT-1000 9,,Standard,35,,https://www.asics.com/us/en-us/gt-1000-9/p/ANA_1011A770-401.html,https://www.asics.com/us/en-us/gt-1000-9-2e/p/ANA_1011A813-023.html,https://www.asics.com/us/en-us/gt-1000-9-4e/p/ANA_1011A873-401.html
Female,1012B156,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B156-960.html,GEL-KAYANO 28,GEL-KAYANO 28,,Standard,35,https://www.asics.com/us/en-us/gel-kayano-28-2a/p/ANA_1012B048-003.html,https://www.asics.com/us/en-us/gel-kayano-28/p/ANA_1012B047-021.html,https://www.asics.com/us/en-us/gel-kayano-28-d/p/ANA_1012B046-021.html,
Male,1011B431,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B431-020.html,GT-2000 10,GT-2000 10,MID GREY/ELECTRIC RED,Standard,34,,https://www.asics.com/us/en-us/gt-2000-10/p/ANA_1011B431-020.html,https://www.asics.com/us/en-us/gt-2000-10-2e/p/ANA_1011B186-021.html,https://www.asics.com/us/en-us/gt-2000-10-4e/p/ANA_1011B184-002.html
Female,1012A891,https://www.asics.com/us/en-us/evoride-2/p/ANA_1012A891-020.html,EVORIDE 2,EVORIDE 2,SHEET ROCK/WHITE,Standard,34,,https://www.asics.com/us/en-us/evoride-2/p/ANA_1012A891-020.html,https://www.asics.com/us/en-us/evoride-2-d/p/ANA_1012B088-001.html,
Male,1011B181,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-002.html,TRAIL SCOUT 2,TRAIL SCOUT 2,,Standard,34,,https://www.asics.com/us/en-us/trail-scout-2/p/ANA_1011B181-400.html,,https://www.asics.com/us/en-us/trail-scout-2-4e/p/ANA_1011B182-400.html
Female,1012A570,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-002.html,GEL-CONTEND 6,GEL-CONTEND 6,BLACK/BLACK,Standard,33,,https://www.asics.com/us/en-us/gel-contend-6/p/ANA_1012A570-002.html,https://www.asics.com/us/en-us/gel-contend-6-d/p/ANA_1012A571-400.html,
Female,1012A890,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-707.html,GLIDERIDE 2,GLIDERIDE 2,,Standard,33,,https://www.asics.com/us/en-us/glideride-2/p/ANA_1012A890-408.html,https://www.asics.com/us/en-us/glideride-2-d/p/ANA_1012B087-408.html,
Male,1011B354,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-300.html,GT-1000 11,GT-1000 11,LIHCEN GREEN/OLIVE CANVAS,Standard,33,,https://www.asics.com/us/en-us/gt-1000-11/p/ANA_1011B354-300.html,https://www.asics.com/us/en-us/gt-1000-11-2e/p/ANA_1011B355-400.html,https://www.asics.com/us/en-us/gt-1000-11-4e/p/ANA_1011B356-002.html
Male,1011B040,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-008.html,GEL-CONTEND 7,GEL-CONTEND 7,,Standard,33,,https://www.asics.com/us/en-us/gel-contend-7/p/ANA_1011B040-001.html,,https://www.asics.com/us/en-us/gel-contend-7-4e/p/ANA_1011B392-020.html
Male,1011B418,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B418-100.html,NOVABLAST 2,NOVABLAST 2,,Standard,33,,https://www.asics.com/us/en-us/novablast-2/p/ANA_1011B445-400.html,https://www.asics.com/us/en-us/novablast-2-2e/p/ANA_1011B398-001.html,
